X,Y,REVISION,NOME,PROVINCIA,CONCELLO,PARROQUIA,LUGAR,X,Y,DATUM,FUSO,INTERESE,DOCUMENTO,APROBADO,PUBLICACIO,FICHA,SIOTUGA,CLASIFICAC,ID_BIC,Nivel_1,CONTORNO,POL,PBA_2018,ID_PBA_201,DUPLICADO_,XENERICO,ID_IPAGA,ID_COPRA,OBSERVACIO,TIPOLOXIA,Buffer,CodImpresi,cod_PBM,_nome,_parroquia,_concello,_coord_x,_coord_y,_lugar,_afec,_tipo_prot,_num_PINF,_num_PORD,_categoria,_tipo,_descricio,_descricic,_uso_actua,_estado_co,_clas_solo,_ord_pba,_act_aut,_act_adic,_clase,_nivel_pro,_cod_snr,_FOTO,_FOTO_2,_ID_IPAGA,icon_url
-8.02529715583708,42.3806964871499,2020/04/27,Cruceiro con peto da igrexa de Vilela,Ourense,Punxín,Vilela (Santa María),"Nogueira, A",580240.00000000000,4692506.00000000000,ETRS,29.00000000000,ETN,DSNR Barxelas,,https://www.xunta.gal/dog/Publicados/2013/20130116/AnuncioCA02-080113-0001_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27740me001.PDF,CAT,"-","-",SUB,NON,SI,37609.00000000000,"-",PET,"-",0.00000000000,"-",Cruceiro/Peto de ánimas,"50",Punxín_37599,3.6-006,Cruceiro con peto da igrexa de Vilela,Vilela (Santa María),Punxín,"580240","4692506",Barxelas,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_01,32065_PBM_202204_B_PORD_01CL_01,Monumento,3. ETNOGRÁFICO,"Situado nos xardíns da igrexa de Vilela, o cruceiro dispón como basa de tres escaleiras de pedra de forma cuadrangular, peana de arranque e fuste paralelepípedo rematado con capitel e cruz de gran sinxeleza.","-",Relixioso,bo,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de maneira conveniente o entorno inmediato onde se sitúa o ben.,Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-006.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01628855603254,42.371838736808,2020/04/27,Cruceiro da igrexa de Freás,Ourense,Punxín,Freás (Santa María),"Pousa, A",580993.00000000000,4691531.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37471.00000000000,"-",CRU,"-",40050025.00000000000,"-",Cruceiro,"50",Punxín_37600,3.6-001,Cruceiro da igrexa de Freás,Freás (Santa María),Punxín,"580993","4691531",A Pousa,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Situado preto da igrexa de Freás, nunha plataforma elevada, o cruceiro dispón como basa de dúas escaleiras de pedra de forma cuadrangular, peana de arranque paralelepípeda e fuste troncocónico rematado con capitel e cruz.","-",Relixioso,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de maneira conveniente o entorno inmediato onde se sitúa o ben. Procurarase a limpeza da pedra mediante medios manuais.,Ben catalogado,Integral,0204-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-001.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-001_2.jpg,,
-8.02068523226287,42.3585475449751,2020/04/27,Cruceiro de ánimas da igrexa de San Xoán de Ourantes,Ourense,Punxín,Ourantes (San Xoán),"Eirexa, A",580648.00000000000,4690051.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37528.00000000000,"-",CRU,"-",40051762.00000000000,"-",Cruceiro,"50",Punxín_37601,3.6-002,Cruceiro de ánimas da igrexa de San Xoán de Ourantes,Ourantes (San Xoán),Punxín,"580648","4690051",A Eirexa,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_03,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Situado nos xardíns preto da igrexa de San Xoán de Ourantes, o cruceiro dispón dunha basa de dúas escaleiras de pedra de forma cuadrangular, cercadas por unha reixa.",Sobre elas unha peana de arranque paralelepípedo e fuste troncocónico rematado con capitel e cruz.,Relixioso,bo,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de maneira conveniente o entorno inmediato onde se sitúa o ben.,Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-002.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-002_2.jpg,,
-8.0042431020212,42.3908723683844,2020/04/27,Cruceiro de Santo Estevo de Vilamoure,Ourense,Punxín,Vilamoure (Santo Estevo),Santo Estevo,581960.00000000000,4693656.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37646.00000000000,"-",CRU,"-",40051757.00000000000,"-",Cruceiro,"50",Punxín_37602,3.6-005,Cruceiro de Santo Estevo de Vilamoure,Vilamoure (Santo Estevo),Punxín,"581960","4693656",Santo Estevo,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Situado preto da igrexa de Santo Estevo de Vilamoure, o cruceiro dispón como basa de tres escaleiras de pedra de forma cuadrangular, peana de arranque paralelepípedo e fuste troncocónico rematado con capitel e cruz.","-",Relixioso,bo,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de maneira conveniente o entorno inmediato onde se sitúa o ben.,Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-005.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.00027565780877,42.3698630016208,2020/04/27,Cruceiro do Pazo da Forxa,Ourense,Punxín,Punxín (Santa María),"Quintás, As",582314.00000000000,4691327.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37549.00000000000,"-",CRU,"-",40051759.00000000000,"-",Cruceiro,"50",Punxín_37603,3.6-003,Cruceiro do Pazo da Forxa,Punxín (Santa María),Punxín,"582314","4691327",A Forxa,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Situado nos xardíns do Pazo de Punxín, o cruceiro dispón como basa de dúas escaleiras de pedra de forma cuadrangular, peana de arranque troncocónica e fuste circular rematado con capitel e cruz de gran sinxeleza.","-",Relixioso,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de modo conveniente o entorno inmediato onde se sitúa o ben.,Ben catalogado,Integral,0401-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-003.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.02663247401924,42.3831124199737,2020/04/27,Cruceiro na Nogueira (restos),Ourense,Punxín,Vilela (Santa María),"Nogueira, A",580127.00000000000,4692773.00000000000,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37624.00000000000,"-",CRU,"-",40051758.00000000000,"-",Cruceiro,"50",Punxín_37604,3.6-007,Cruceiro na Nogueira (restos),Vilela (Santa María),Punxín,"580127","4692773",A Nogueira,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_01,32065_PBM_202204_B_PORD_01CL_01,Monumento,3. ETNOGRÁFICO,Actualmente non se atopou ningún resto do ben.,"-","-",ruina,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,0503-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.6-007.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.0160845655292,42.3592286320251,2019/11/11,Hórreo 01,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581026.00000000000,4690131.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37526.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37605,3.1-023,Hórreo 01,Ourantes (San Xoán),Punxín,"581026","4690131",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.",Atópase encima dun muro de pedra tradicional cunha porta de acceso a unha finca.,Agrícola,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-023.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01614147967848,42.3594722818291,2019/11/11,Hórreo 02,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581021.00000000000,4690158.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37525.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37606,3.1-024,Hórreo 02,Ourantes (San Xoán),Punxín,"581021","4690158",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.",Atópase encima dun muro de pedra tradicional cunha porta de acceso a unha finca.,Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Deberán eliminarse as intervencións en ladrillo arredor dos pés que distorsionan a comprensión do ben.,Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-024.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01603085893621,42.3603359061537,2019/11/11,Hórreo 07,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581029.00000000000,4690254.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37518.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37607,3.1-029,Hórreo 07,Ourantes (San Xoán),Punxín,"581029","4690254",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-029.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01582858131337,42.3608475104632,2019/11/11,Hórreo 08,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581045.00000000000,4690311.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37527.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37608,3.1-030,Hórreo 08,Ourantes (San Xoán),Punxín,"581045","4690311",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,bo,SRPP,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-030.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01567987468084,42.360260845444,2019/11/11,Hórreo 06,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581058.00000000000,4690246.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37517.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37609,3.1-028,Hórreo 06,Ourantes (San Xoán),Punxín,"581058","4690246",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Deberase rehabilitar un dos pares de pés eliminando o muro de ladrillo que non se corresponde con este tipo de hórreo de pedra e madeira.,Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-028.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01572374895479,42.3597839054179,2019/11/11,Hórreo 09,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581055.00000000000,4690193.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37519.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37610,3.1-031,Hórreo 09,Ourantes (San Xoán),Punxín,"581055","4690193",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de tres pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica plana.","-",Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Deberá facerse unha retirada da vexetación existente nos pés. A limpeza da pedra farase por medios manuais.,Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-031.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01572627885673,42.3596218195675,2019/11/11,Hórreo 10,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581055.00000000000,4690175.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37520.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37611,3.1-032,Hórreo 10,Ourantes (San Xoán),Punxín,"581055","4690175",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de tres pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-032.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01543333534297,42.3597183699295,2019/11/11,Hórreo 11,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581079.00000000000,4690186.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,https://www.xunta.gal/dog/Publicados/2012/20120321/AnuncioCA02-120312-13359_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27632me002.PDF,CAT,"-","-",SUB,NON,SI,37524.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37612,3.1-033,Hórreo 11,Ourantes (San Xoán),Punxín,"581079","4690186",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202303_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-033.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01951654044539,42.3806021629415,2019/11/11,Hórreo en O Chao 1,Ourense,Punxín,Vilela (Santa María),"Chao, O",580716.00000000000,4692501.00000000000,ETRS,29.00000000000,ETN,DSNR Barxelas,,https://www.xunta.gal/dog/Publicados/2013/20130116/AnuncioCA02-080113-0001_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27740me001.PDF,CAT,"-","-",SUB,NON,SI,37608.00000000000,"-",HOR,"-",0.00000000000,"O PBA recolle dous hórreos nun solo ítem, os correspondentes ao C6 /este rexistro/ e C7 /seguinte rexistro/",Hórreo,"50",Punxín_37613,3.1-082,Hórreo en O Chao 1,Vilela (Santa María),Punxín,"580716","4692501",O Chao,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de dous pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica plana.","-",Agrícola,bo,SNRC,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0501-1-C,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-082.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01928105614348,42.3801228335509,2019/11/11,Hórreo en O Chao 2,Ourense,Punxín,Vilela (Santa María),"Chao, O",580736.00000000000,4692448.00000000000,ETRS,29.00000000000,ETN,DSNR Barxelas,,https://www.xunta.gal/dog/Publicados/2013/20130116/AnuncioCA02-080113-0001_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/PUNXIN/documents/27740me001.PDF,CAT,"-","-",SUB,NON,SI,37607.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37614,3.1-083,Hórreo en O Chao 2,Vilela (Santa María),Punxín,"580736","4692448",O Chao,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de tres pares de pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica plana.","-",Agrícola,bo,SNRC,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0501-1-C,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-083.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.00722803979163,42.3547628949211,2019/11/11,Hórreo en Barbantes,Ourense,Punxín,Barbantes (Santiago),Lugar de Abaixo,581761.13615638518,4689643.61407267209,ETRS,29.00000000000,ETN,PBA,,https://www.xunta.gal/dog/Publicados/2018/20180827/AnuncioG0422-090818-0001_gl.pdf,0.00000000000,"-",CAT,"-","-",SUB,NON,SI,37465.00000000000,"-",HOR,"-",0.00000000000,"-",Hórreo,"50",Punxín_37615,3.1-001,Hórreo en Barbantes,Barbantes (Santiago),Punxín,"581761","4689644",Lugar de Abaixo,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Hórreo con estrutura de pedra nos pés e os tornarratos, dispoñendo de tres pés. A cámara é de madeira coas doelas colocadas verticalmente. A cuberta é a dúas augas con estrutura de madeira e cubrición a base de tella cerámica curva.","-",Agrícola,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Integral,0101-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.1-001.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
